"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT499KCT-ND","RMCF1210FT499K","Stackpole Electronics Inc","RES 499K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","499k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT49R9CT-ND","RMCF1210FT49R9","Stackpole Electronics Inc","RES 49.9 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","49.9","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT57K6CT-ND","RMCF1210FT57K6","Stackpole Electronics Inc","RES 57.6K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","57.6k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT649RCT-ND","RMCF1210FT649R","Stackpole Electronics Inc","RES 649 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","649","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT90K9CT-ND","RMCF1210FT90K9","Stackpole Electronics Inc","RES 90.9K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","90.9k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT910RCT-ND","RMCF1210FT910R","Stackpole Electronics Inc","RES 910 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","910","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT7K50CT-ND","RMCF1210FT7K50","Stackpole Electronics Inc","RES 7.5K OHM 1/3W 1% 1210",4525,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","7.5k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT110KCT-ND","RMCF1210FT110K","Stackpole Electronics Inc","RES 110K OHM 1/3W 1% 1210",7877,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","110k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT12R7CT-ND","RMCF1210FT12R7","Stackpole Electronics Inc","RES 12.7 OHM 1/3W 1% 1210",6400,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","12.7","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT13K0CT-ND","RMCF1210FT13K0","Stackpole Electronics Inc","RES 13K OHM 1/3W 1% 1210",7590,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","13k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
