Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Power (W)	Tolerance	Temperature Coefficent	Price								
R	1.356300e+001	1.370000e+001	1.383700e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT13R7CT-ND	RMCF0603FT13R7	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.415700e+002	1.430000e+002	1.444300e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT143KCT-ND	RMCF0603FT143K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.415700e+002	1.430000e+002	1.444300e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT143RCT-ND	RMCF0603FT143R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.455300e+001	1.470000e+001	1.484700e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT14R7CT-ND	RMCF0603FT14R7	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.524600e+002	1.540000e+002	1.555400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT154RCT-ND	RMCF0603FT154R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.673100e+002	1.690000e+002	1.706900e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT169KCT-ND	RMCF0603FT169K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.603800e+001	1.620000e+001	1.636200e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT16R2CT-ND	RMCF0603FT16R2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.633500e+001	1.650000e+001	1.666500e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT16R5CT-ND	RMCF0603FT16R5	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.673100e+001	1.690000e+001	1.706900e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT16R9CT-ND	RMCF0603FT16R9	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.722600e+002	1.740000e+002	1.757400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT174KCT-ND	RMCF0603FT174K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.722600e+002	1.740000e+002	1.757400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT174RCT-ND	RMCF0603FT174R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.762200e+002	1.780000e+002	1.797800e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT178RCT-ND	RMCF0603FT178R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.722600e+004	1.740000e+004	1.757400e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT17K4CT-ND	RMCF0603FT17K4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.722600e+001	1.740000e+001	1.757400e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT17R4CT-ND	RMCF0603FT17R4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.762200e+001	1.780000e+001	1.797800e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT17R8CT-ND	RMCF0603FT17R8	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.782000e+002	1.800000e+002	1.818000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT180RCT-ND	RMCF0603FT180R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.782000e+001	1.800000e+001	1.818000e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT18K0CT-ND	RMCF0603FT18K0	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.801800e+001	1.820000e+001	1.838200e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT18R2CT-ND	RMCF0603FT18R2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.851300e+001	1.870000e+001	1.888700e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT18R7CT-ND	RMCF0603FT18R7	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.890900e+002	1.910000e+002	1.929100e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT191KCT-ND	RMCF0603FT191K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.940400e+002	1.960000e+002	1.979600e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT196RCT-ND	RMCF0603FT196R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.940400e+001	1.960000e+001	1.979600e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT19R6CT-ND	RMCF0603FT19R6	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.257300e+003	1.270000e+003	1.282700e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT1K27CT-ND	RMCF0603FT1K27	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.356300e+003	1.370000e+003	1.383700e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT1K37CT-ND	RMCF0603FT1K37	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.564200e+003	1.580000e+003	1.595800e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT1K58CT-ND	RMCF0603FT1K58	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.584000e+003	1.600000e+003	1.616000e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT1K60CT-ND	RMCF0603FT1K60	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	1.722600e+003	1.740000e+003	1.757400e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT1K74CT-ND	RMCF0603FT1K74	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.029500e+001	2.050000e+001	2.070500e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT20R5CT-ND	RMCF0603FT20R5	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+002	2.150000e+002	2.171500e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT215RCT-ND	RMCF0603FT215R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+004	2.150000e+004	2.171500e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT21K5CT-ND	RMCF0603FT21K5	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+001	2.150000e+001	2.171500e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT21R5CT-ND	RMCF0603FT21R5	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.178000e+002	2.200000e+002	2.222000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT220KCT-ND	RMCF0603FT220K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.296800e+002	2.320000e+002	2.343200e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT232RCT-ND	RMCF0603FT232R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.405700e+001	2.430000e+001	2.454300e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT24R3CT-ND	RMCF0603FT24R3	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.524500e+002	2.550000e+002	2.575500e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT255KCT-ND	RMCF0603FT255K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.583900e+001	2.610000e+001	2.636100e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT26R1CT-ND	RMCF0603FT26R1	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.772000e+002	2.800000e+002	2.828000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT280RCT-ND	RMCF0603FT280R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.841300e+002	2.870000e+002	2.898700e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT287RCT-ND	RMCF0603FT287R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.841300e+001	2.870000e+001	2.898700e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT28R7CT-ND	RMCF0603FT28R7	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.910600e+001	2.940000e+001	2.969400e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT29R4CT-ND	RMCF0603FT29R4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.237400e+003	2.260000e+003	2.282600e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT2K26CT-ND	RMCF0603FT2K26	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.524500e+003	2.550000e+003	2.575500e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT2K55CT-ND	RMCF0603FT2K55	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.772000e+003	2.800000e+003	2.828000e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT2K80CT-ND	RMCF0603FT2K80	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.910600e+003	2.940000e+003	2.969400e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT2K94CT-ND	RMCF0603FT2K94	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	2.979900e+001	3.010000e+001	3.040100e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT30R1CT-ND	RMCF0603FT30R1	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.207600e+001	3.240000e+001	3.272400e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT32R4CT-ND	RMCF0603FT32R4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.702600e+002	3.740000e+002	3.777400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT374RCT-ND	RMCF0603FT374R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.791700e+002	3.830000e+002	3.868300e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT383RCT-ND	RMCF0603FT383R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.791700e+004	3.830000e+004	3.868300e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT38K3CT-ND	RMCF0603FT38K3	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.791700e+001	3.830000e+001	3.868300e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT38R3CT-ND	RMCF0603FT38R3	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.702600e+003	3.740000e+003	3.777400e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT3K74CT-ND	RMCF0603FT3K74	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	3.861000e+003	3.900000e+003	3.939000e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT3K90CT-ND	RMCF0603FT3K90	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.078800e+001	4.120000e+001	4.161200e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT41R2CT-ND	RMCF0603FT41R2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.257000e+002	4.300000e+002	4.343000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT430RCT-ND	RMCF0603FT430R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.276800e+001	4.320000e+001	4.363200e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT43R2CT-ND	RMCF0603FT43R2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.375800e+004	4.420000e+004	4.464200e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT44K2CT-ND	RMCF0603FT44K2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.484700e+002	4.530000e+002	4.575300e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT453RCT-ND	RMCF0603FT453R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.484700e+001	4.530000e+001	4.575300e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT45R3CT-ND	RMCF0603FT45R3	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.821300e+002	4.870000e+002	4.918700e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT487RCT-ND	RMCF0603FT487R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.177800e+003	4.220000e+003	4.262200e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT4K22CT-ND	RMCF0603FT4K22	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	4.257000e+003	4.300000e+003	4.343000e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT4K30CT-ND	RMCF0603FT4K30	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+002	5.230000e+002	5.282300e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT523KCT-ND	RMCF0603FT523K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+004	5.230000e+004	5.282300e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT52K3CT-ND	RMCF0603FT52K3	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.306400e+002	5.360000e+002	5.413600e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT536KCT-ND	RMCF0603FT536K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.306400e+002	5.360000e+002	5.413600e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT536RCT-ND	RMCF0603FT536R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.435100e+002	5.490000e+002	5.544900e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT549KCT-ND	RMCF0603FT549K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.841000e+002	5.900000e+002	5.959000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT590KCT-ND	RMCF0603FT590K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.841000e+002	5.900000e+002	5.959000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT590RCT-ND	RMCF0603FT590R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+003	5.230000e+003	5.282300e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT5K23CT-ND	RMCF0603FT5K23	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.544000e+003	5.600000e+003	5.656000e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT5K60CT-ND	RMCF0603FT5K60	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.702400e+003	5.760000e+003	5.817600e+003	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT5K76CT-ND	RMCF0603FT5K76	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	5.979600e+002	6.040000e+002	6.100400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT604RCT-ND	RMCF0603FT604R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.128100e+002	6.190000e+002	6.251900e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT619KCT-ND	RMCF0603FT619K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.128100e+001	6.190000e+001	6.251900e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT61R9CT-ND	RMCF0603FT61R9	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.138000e+002	6.200000e+002	6.262000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT620RCT-ND	RMCF0603FT620R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.276600e+002	6.340000e+002	6.403400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT634KCT-ND	RMCF0603FT634K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.276600e+002	6.340000e+002	6.403400e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT634RCT-ND	RMCF0603FT634R	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.276600e+004	6.340000e+004	6.403400e+004	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT63K4CT-ND	RMCF0603FT63K4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.276600e+001	6.340000e+001	6.403400e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT63R4CT-ND	RMCF0603FT63R4	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.425100e+001	6.490000e+001	6.554900e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT64R9CT-ND	RMCF0603FT64R9	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.583500e+001	6.650000e+001	6.716500e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT66R5CT-ND	RMCF0603FT66R5	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.732000e+001	6.800000e+001	6.868000e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT68R0CT-ND	RMCF0603FT68R0	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	6.910200e+002	6.980000e+002	7.049800e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT698KCT-ND	RMCF0603FT698K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.246800e+001	7.320000e+001	7.393200e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT73R2CT-ND	RMCF0603FT73R2	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.603200e+001	7.680000e+001	7.756800e+001	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT76R8CT-ND	RMCF0603FT76R8	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.791300e+002	7.870000e+002	7.948700e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT787KCT-ND	RMCF0603FT787K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	7.979400e+002	8.060000e+002	8.140600e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT806KCT-ND	RMCF0603FT806K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	8.118000e+002	8.200000e+002	8.282000e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT820KCT-ND	RMCF0603FT820K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	8.167500e+002	8.250000e+002	8.332500e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT825KCT-ND	RMCF0603FT825K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
R	8.573400e+002	8.660000e+002	8.746600e+002	-1.000000e-002	1.000000e-002	2	0603	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0603FT866KCT-ND	RMCF0603FT866K	Stackpole Electronics Inc	1.000000e-001	±1%	±100ppm/°C	0.04000	~	~						
