Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Current (A)	Q	DC Resistance (ohm)	Tolerance	Core Material	Price												
L	6.460000e-006	6.800000e-006	7.140000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16495-1-ND	NLV25T-6R8J-EFD	TDK Corporation	1.650000e-001	25 @ 7.96MHz	2.700000e+000	±5%	Ferrite	0.26000												
L	7.790000e-005	8.200000e-005	8.610000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16497-1-ND	NLV25T-820J-EFD	TDK Corporation	6.600000e-002	20 @ 2.52MHz	1.900000e+001	±5%	Ferrite	0.26000												
L	7.790000e-006	8.200000e-006	8.610000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16499-1-ND	NLV25T-8R2J-EFD	TDK Corporation	1.600000e-001	25 @ 7.96MHz	3.050000e+000	±5%	Ferrite	0.26000												
L	9.500000e-008	1.000000e-007	1.050000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16501-1-ND	NLV25T-R10J-EFD	TDK Corporation	2.800000e-001	20 @ 100MHz	8.000000e-001	±5%	Ferrite	0.26000												
L	1.140000e-007	1.200000e-007	1.260000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16503-1-ND	NLV25T-R12J-EFD	TDK Corporation	5.500000e-001	30 @ 25.2MHz	3.000000e-001	±5%	Ferrite	0.26000												
L	1.425000e-007	1.500000e-007	1.575000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16505-1-ND	NLV25T-R15J-EFD	TDK Corporation	5.000000e-001	30 @ 25.2MHz	3.500000e-001	±5%	Ferrite	0.26000												
L	1.710000e-007	1.800000e-007	1.890000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16507-1-ND	NLV25T-R18J-EFD	TDK Corporation	4.600000e-001	30 @ 25.2MHz	4.000000e-001	±5%	Ferrite	0.26000												
L	2.090000e-007	2.200000e-007	2.310000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16509-1-ND	NLV25T-R22J-EFD	TDK Corporation	4.300000e-001	30 @ 25.2MHz	5.000000e-001	±5%	Ferrite	0.26000												
L	2.565000e-007	2.700000e-007	2.835000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16511-1-ND	NLV25T-R27J-EFD	TDK Corporation	4.200000e-001	30 @ 25.2MHz	5.500000e-001	±5%	Ferrite	0.26000												
L	3.135000e-007	3.300000e-007	3.465000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16513-1-ND	NLV25T-R33J-EFD	TDK Corporation	4.000000e-001	30 @ 25.2MHz	6.000000e-001	±5%	Ferrite	0.26000												
L	3.705000e-007	3.900000e-007	4.095000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16515-1-ND	NLV25T-R39J-EFD	TDK Corporation	3.750000e-001	30 @ 25.2MHz	6.500000e-001	±5%	Ferrite	0.26000												
L	4.465000e-007	4.700000e-007	4.935000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16517-1-ND	NLV25T-R47J-EFD	TDK Corporation	3.500000e-001	30 @ 25.2MHz	6.800000e-001	±5%	Ferrite	0.26000												
L	5.320000e-007	5.600000e-007	5.880000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16519-1-ND	NLV25T-R56J-EFD	TDK Corporation	3.250000e-001	30 @ 25.2MHz	7.500000e-001	±5%	Ferrite	0.26000												
L	6.460000e-007	6.800000e-007	7.140000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16521-1-ND	NLV25T-R68J-EFD	TDK Corporation	3.000000e-001	30 @ 25.2MHz	8.500000e-001	±5%	Ferrite	0.26000												
L	7.790000e-007	8.200000e-007	8.610000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_standard_nlv-d_en.pdf	445-16523-1-ND	NLV25T-R82J-EFD	TDK Corporation	2.600000e-001	30 @ 25.2MHz	1.000000e+000	±5%	Ferrite	0.26000												
L	8.000000e-006	1.000000e-005	1.200000e-005	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16695-1-ND	VLS252012ET-100M-CA	TDK Corporation	5.900000e-001	-	7.560000e-001	±20%	Ferrite	0.47000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16696-1-ND	VLS252012ET-1R0N-CA	TDK Corporation	1.700000e+000	-	8.700000e-002	±30%	Ferrite	0.47000												
L	1.050000e-006	1.500000e-006	1.950000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16697-1-ND	VLS252012ET-1R5N-CA	TDK Corporation	1.450000e+000	-	1.260000e-001	±30%	Ferrite	0.47000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16698-1-ND	VLS252012ET-2R2M-CA	TDK Corporation	1.300000e+000	-	1.540000e-001	±20%	Ferrite	0.47000												
L	2.640000e-006	3.300000e-006	3.960000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16699-1-ND	VLS252012ET-3R3M-CA	TDK Corporation	9.800000e-001	-	2.720000e-001	±20%	Ferrite	0.47000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16700-1-ND	VLS252012ET-4R7M-CA	TDK Corporation	8.100000e-001	-	4.050000e-001	±20%	Ferrite	0.47000												
L	5.440000e-006	6.800000e-006	8.160000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16701-1-ND	VLS252012ET-6R8M-CA	TDK Corporation	6.500000e-001	-	6.120000e-001	±20%	Ferrite	0.47000												
L	3.290000e-007	4.700000e-007	6.110000e-007	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_power_vlf-m-ca_en.pdf	445-16702-1-ND	VLS252012ET-R47N-CA	TDK Corporation	2.150000e+000	-	5.600000e-002	±30%	Ferrite	0.47000												
L	1.140000e-008	1.200000e-008	1.260000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1702-1-ND	NLV25T-012J-PF	TDK Corporation	5.000000e-001	15 @ 100MHz	2.700000e-001	±5%	-	Call												
L	1.425000e-008	1.500000e-008	1.575000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1703-1-ND	NLV25T-015J-PF	TDK Corporation	4.800000e-001	15 @ 100MHz	2.900000e-001	±5%	-	Call												
L	1.710000e-008	1.800000e-008	1.890000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1704-1-ND	NLV25T-018J-PF	TDK Corporation	4.500000e-001	15 @ 100MHz	3.100000e-001	±5%	-	Call												
L	5.320000e-008	5.600000e-008	5.880000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1710-1-ND	NLV25T-056J-PF	TDK Corporation	3.400000e-001	20 @ 100MHz	6.000000e-001	±5%	-	Call												
L	1.050000e-006	1.500000e-006	1.950000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/VLS252010.pdf	445-4246-1-ND	VLS252010T-1R5N	TDK Corporation	1.400000e+000	-	1.280000e-001	±30%	Ferrite	0.66000												
L	9.500000e-007	1.000000e-006	1.050000e-006	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1517-1-ND	NLV32T-1R0J-PF	TDK Corporation	4.000000e-001	30 @ 7.96MHz	7.000000e-001	±5%	-	0.22000												
L	2.090000e-006	2.200000e-006	2.310000e-006	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1519-1-ND	NLV32T-2R2J-PF	TDK Corporation	3.200000e-001	30 @ 7.96MHz	1.000000e+000	±5%	-	0.22000												
L	8.000000e-007	1.000000e-006	1.200000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1534-1-ND	NLCV32T-1R0M-PF	TDK Corporation	1.000000e+000	10 @ 7.96MHz	6.000000e-002	±20%	-	0.22000												
L	9.500000e-005	1.000000e-004	1.050000e-004	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1529-1-ND	NLV32T-101J-PF	TDK Corporation	4.000000e-002	20 @ 796kHz	1.000000e+001	±5%	-	0.22000												
L	2.090000e-004	2.200000e-004	2.310000e-004	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1531-1-ND	NLV32T-221J-PF	TDK Corporation	5.000000e-002	20 @ 796kHz	2.100000e+001	±5%	-	0.22000												
L	9.500000e-006	1.000000e-005	1.050000e-005	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1523-1-ND	NLV32T-100J-PF	TDK Corporation	1.500000e-001	30 @ 2.52MHz	2.100000e+000	±5%	-	0.22000												
L	9.000000e-006	1.000000e-005	1.100000e-005	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3654-1-ND	NLCV32T-100K-PFR	TDK Corporation	6.000000e-001	20 @ 2.52MHz	4.200000e-001	±10%	-	0.22000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	-	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FLF3215T_Rev2009.pdf	445-4846-1-ND	FLF3215T-4R7M	TDK Corporation	1.360000e+000	-	9.000000e-002	±20%	-	0.36000												
L	9.000000e-006	1.000000e-005	1.100000e-005	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1538-1-ND	NLCV32T-100K-PF	TDK Corporation	4.500000e-001	15 @ 2.52MHz	3.600000e-001	±10%	-	0.22000												
L	3.135000e-007	3.300000e-007	3.465000e-007	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1514-1-ND	NLV32T-R33J-PF	TDK Corporation	4.500000e-001	30 @ 25.2MHz	4.000000e-001	±5%	-	0.22000												
L	2.090000e-007	2.200000e-007	2.310000e-007	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1513-1-ND	NLV32T-R22J-PF	TDK Corporation	4.500000e-001	30 @ 25.2MHz	3.200000e-001	±5%	-	0.22000												
L	1.350000e-005	1.500000e-005	1.650000e-005	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1539-1-ND	NLCV32T-150K-PF	TDK Corporation	3.700000e-001	15 @ 2.52MHz	5.600000e-001	±10%	-	0.22000												
L	1.980000e-005	2.200000e-005	2.420000e-005	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1540-1-ND	NLCV32T-220K-PF	TDK Corporation	3.000000e-001	15 @ 2.52MHz	7.700000e-001	±10%	-	0.22000												
L	2.640000e-006	3.300000e-006	3.960000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1537-1-ND	NLCV32T-3R3M-PF	TDK Corporation	6.900000e-001	10 @ 7.96MHz	1.600000e-001	±20%	-	0.22000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1536-1-ND	NLCV32T-2R2M-PF	TDK Corporation	7.700000e-001	10 @ 7.96MHz	1.300000e-001	±20%	-	0.22000												
L	1.980000e-004	2.200000e-004	2.420000e-004	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1545-1-ND	NLCV32T-221K-PF	TDK Corporation	8.000000e-002	20 @ 796kHz	8.400000e+000	±10%	-	0.22000												
L	4.465000e-004	4.700000e-004	4.935000e-004	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1533-1-ND	NLV32T-471J-PF	TDK Corporation	2.500000e-002	20 @ 796kHz	4.000000e+001	±5%	-	0.22000												
L	1.425000e-007	1.500000e-007	1.575000e-007	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1512-1-ND	NLV32T-R15J-PF	TDK Corporation	4.500000e-001	30 @ 25.2MHz	2.500000e-001	±5%	-	0.22000												
L	6.460000e-007	6.800000e-007	7.140000e-007	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1516-1-ND	NLV32T-R68J-PF	TDK Corporation	4.500000e-001	30 @ 25.2MHz	6.000000e-001	±5%	-	0.22000												
L	4.230000e-005	4.700000e-005	5.170000e-005	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1542-1-ND	NLCV32T-470K-PF	TDK Corporation	1.800000e-001	15 @ 2.52MHz	1.640000e+000	±10%	-	0.22000												
L	2.090000e-005	2.200000e-005	2.310000e-005	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1525-1-ND	NLV32T-220J-PF	TDK Corporation	1.100000e-001	30 @ 2.52MHz	3.700000e+000	±5%	-	0.22000												
L	4.465000e-007	4.700000e-007	4.935000e-007	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1515-1-ND	NLV32T-R47J-PF	TDK Corporation	4.500000e-001	30 @ 25.2MHz	5.000000e-001	±5%	-	0.22000												
L	3.135000e-006	3.300000e-006	3.465000e-006	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1520-1-ND	NLV32T-3R3J-PF	TDK Corporation	2.600000e-001	30 @ 7.96MHz	1.200000e+000	±5%	-	0.22000												
L	4.465000e-005	4.700000e-005	4.935000e-005	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1527-1-ND	NLV32T-470J-PF	TDK Corporation	6.000000e-002	30 @ 2.52MHz	7.000000e+000	±5%	-	0.22000												
L	8.000000e-007	1.000000e-006	1.200000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3648-1-ND	NLCV32T-1R0M-PFR	TDK Corporation	1.700000e+000	15 @ 7.96MHz	5.500000e-002	±20%	-	0.22000												
L	3.760000e-007	4.700000e-007	5.640000e-007	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3646-1-ND	NLCV32T-R47M-PFR	TDK Corporation	2.000000e+000	10 @ 25.2MHz	3.800000e-002	±20%	-	0.22000												
L	5.440000e-006	6.800000e-006	8.160000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3653-1-ND	NLCV32T-6R8M-PFR	TDK Corporation	7.000000e-001	15 @ 7.96MHz	2.900000e-001	±20%	-	0.22000												
L	8.000000e-008	1.000000e-007	1.200000e-007	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3642-1-ND	NLCV32T-R10M-PFR	TDK Corporation	2.850000e+000	10 @ 25.2MHz	2.000000e-002	±20%	-	0.22000												
L	2.640000e-006	3.300000e-006	3.960000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3651-1-ND	NLCV32T-3R3M-PFR	TDK Corporation	1.000000e+000	15 @ 7.96MHz	1.600000e-001	±20%	-	0.22000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3650-1-ND	NLCV32T-2R2M-PFR	TDK Corporation	1.200000e+000	15 @ 7.96MHz	1.150000e-001	±20%	-	0.22000												
L	1.200000e-007	1.500000e-007	1.800000e-007	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3643-1-ND	NLCV32T-R15M-PFR	TDK Corporation	2.600000e+000	10 @ 25.2MHz	2.400000e-002	±20%	-	0.22000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3652-1-ND	NLCV32T-4R7M-PFR	TDK Corporation	9.000000e-001	15 @ 7.96MHz	2.000000e-001	±20%	-	0.22000												
L	8.000000e-006	1.000000e-005	1.200000e-005	-2.000000e-001	2.000000e-001	2	-	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FLF3215T_Rev2009.pdf	445-4847-1-ND	FLF3215T-100M	TDK Corporation	9.000000e-001	-	2.000000e-001	±20%	-	0.36000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	-	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FLF3215T_Rev2009.pdf	445-4845-1-ND	FLF3215T-2R2M	TDK Corporation	1.800000e+000	-	5.000000e-002	±20%	-	0.36000												
L	1.760000e-005	2.200000e-005	2.640000e-005	-2.000000e-001	2.000000e-001	2	-	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FLF3215T_Rev2009.pdf	445-4848-1-ND	FLF3215T-220M	TDK Corporation	6.000000e-001	-	4.500000e-001	±20%	-	0.36000												
L	4.465000e-008	4.700000e-008	4.935000e-008	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1509-1-ND	NLV32T-047J-PF	TDK Corporation	4.500000e-001	26 @ 100MHz	3.000000e-001	±5%	-	0.22000												
L	1.200000e-006	1.500000e-006	1.800000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1535-1-ND	NLCV32T-1R5M-PF	TDK Corporation	8.300000e-001	10 @ 7.96MHz	1.100000e-001	±20%	-	0.22000												
L	6.460000e-005	6.800000e-005	7.140000e-005	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1528-1-ND	NLV32T-680J-PF	TDK Corporation	5.000000e-002	30 @ 2.52MHz	9.000000e+000	±5%	-	0.22000												
L	5.440000e-006	6.800000e-006	8.160000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-6459-1-ND	NLCV32T-6R8M-PF	TDK Corporation	5.300000e-001	15 @ 7.96MHz	2.700000e-001	±20%	-	0.22000												
L	9.500000e-009	1.000000e-008	1.050000e-008	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1505-1-ND	NLV32T-010J-PF	TDK Corporation	4.500000e-001	15 @ 100MHz	1.300000e-001	±5%	-	0.22000												
L	3.135000e-004	3.300000e-004	3.465000e-004	-5.000000e-002	5.000000e-002	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1532-1-ND	NLV32T-331J-PF	TDK Corporation	4.000000e-002	20 @ 796kHz	3.400000e+001	±5%	-	0.22000												
L	1.350000e-004	1.500000e-004	1.650000e-004	-1.000000e-001	1.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1544-1-ND	NLCV32T-151K-PF	TDK Corporation	1.000000e-001	20 @ 796kHz	6.100000e+000	±10%	-	0.22000												
L	1.200000e-006	1.500000e-006	1.800000e-006	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3649-1-ND	NLCV32T-1R5M-PFR	TDK Corporation	1.400000e+000	15 @ 7.96MHz	9.500000e-002	±20%	-	0.22000												
L	2.640000e-007	3.300000e-007	3.960000e-007	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3645-1-ND	NLCV32T-R33M-PFR	TDK Corporation	2.100000e+000	10 @ 25.2MHz	3.500000e-002	±20%	-	0.22000												
L	5.440000e-007	6.800000e-007	8.160000e-007	-2.000000e-001	2.000000e-001	2	1210	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-3647-1-ND	NLCV32T-R68M-PFR	TDK Corporation	1.900000e+000	10 @ 25.2MHz	4.500000e-002	±20%	-	0.22000												
L	1.350000e-004	1.500000e-004	1.650000e-004	-1.000000e-001	1.000000e-001	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf	445-16388-1-ND	NLCV32T-151K-EF	TDK Corporation	1.000000e-001	20 @ 796kHz	7.930000e+000	±10%	Ferrite	0.22000												
L	8.000000e-007	1.000000e-006	1.200000e-006	-2.000000e-001	2.000000e-001	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf	445-16389-1-ND	NLCV32T-1R0M-EF	TDK Corporation	1.000000e+000	10 @ 7.96MHz	7.800000e-002	±20%	Ferrite	0.22000												
L	1.980000e-004	2.200000e-004	2.420000e-004	-1.000000e-001	1.000000e-001	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf	445-16394-1-ND	NLCV32T-221K-EF	TDK Corporation	8.000000e-002	20 @ 796kHz	1.092000e+001	±10%	Ferrite	0.22000												
L	4.230000e-005	4.700000e-005	5.170000e-005	-1.000000e-001	1.000000e-001	2	1210	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf	445-16401-1-ND	NLCV32T-470K-EF	TDK Corporation	1.800000e-001	15 @ 2.52MHz	2.132000e+000	±10%	Ferrite	0.22000												
