"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9155-1-ND","CGJ3E3X7S2A333K080AA","TDK Corporation","CAP CER 0.033UF 100V X7S 0603",8000,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","0.033µF","100V","±10%","X7S","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9157-1-ND","CGJ3E3X7S2A683K080AA","TDK Corporation","CAP CER 0.068UF 100V X7S 0603",8000,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","0.068µF","100V","±10%","X7S","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8152-1-ND","CGJ4C2C0G1H272J060AA","TDK Corporation","CAP CER 2700PF 50V 5% NP0 0805",6666,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","2700pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8153-1-ND","CGJ4C2C0G1H332J060AA","TDK Corporation","CAP CER 3300PF 50V 5% NP0 0805",7722,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","3300pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9154-1-ND","CGJ3E3X7S2A104K080AA","TDK Corporation","CAP CER 0.1UF 100V 10% X7S 0603",11763,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","0.1µF","100V","±10%","X7S","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-9159-1-ND","CGJ4C2C0G2A102J060AA","TDK Corporation","CAP CER 1000PF 100V 5% NP0 0805",6710,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","1000pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.080"" L x 0.050"" W (2.03mm x 1.27mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9156-1-ND","CGJ3E3X7S2A473K080AA","TDK Corporation","CAP CER 0.047UF 100V X7S 0603",7750,0,"0.35000",1,1,"Cut Tape (CT)","CGJ","0.047µF","100V","±10%","X7S","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8149-1-ND","CGJ4C2C0G1H152J060AA","TDK Corporation","CAP CER 1500PF 50V 5% NP0 0805",11694,0,"0.38000",1,1,"Cut Tape (CT)","CGJ","1500pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8148-1-ND","CGJ4C2C0G1H122J060AA","TDK Corporation","CAP CER 1200PF 50V 5% NP0 0805",7290,0,"0.38000",1,1,"Cut Tape (CT)","CGJ","1200pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9125-1-ND","CGJ3E2C0G2A122J080AA","TDK Corporation","CAP CER 1200PF 100V 5% NP0 0603",7950,0,"0.38000",1,1,"Cut Tape (CT)","CGJ","1200pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-9161-1-ND","CGJ4C2C0G2A122J060AA","TDK Corporation","CAP CER 1200PF 100V 5% NP0 0805",9960,0,"0.36000",1,1,"Cut Tape (CT)","CGJ","1200pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.080"" L x 0.050"" W (2.03mm x 1.27mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-9163-1-ND","CGJ4C2C0G2A152J060AA","TDK Corporation","CAP CER 1500PF 100V 5% NP0 0805",7860,0,"0.36000",1,1,"Cut Tape (CT)","CGJ","1500pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.080"" L x 0.050"" W (2.03mm x 1.27mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-8112-1-ND","CGJ3E2C0G1H562J080AA","TDK Corporation","CAP CER 5600PF 50V 5% NP0 0603",7612,0,"0.37000",1,1,"Cut Tape (CT)","CGJ","5600pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-8113-1-ND","CGJ3E2C0G1H682J080AA","TDK Corporation","CAP CER 6800PF 50V 5% NP0 0603",10572,0,"0.37000",1,1,"Cut Tape (CT)","CGJ","6800pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8154-1-ND","CGJ4C2C0G1H392J060AA","TDK Corporation","CAP CER 3900PF 50V 5% NP0 0805",7698,0,"0.37000",1,1,"Cut Tape (CT)","CGJ","3900pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
